Date/Time,23_04_19,17:31,
Operator,Felix Weihs,,
Consignment Number,,,
Sample Type,Other,,
Protocol,Sample,,
Temperature,27.9,,
Results,,,
Time,Green,Blue,Ratio
415.00,2108.00,12056.00, 0.17
415.50,2212.00,12174.00, 0.18
416.00,2183.00,11897.00, 0.18
416.50,2273.00,11917.00, 0.19
417.00,2243.00,12166.00, 0.18
417.50,2154.00,12045.00, 0.18
418.00,2192.00,11868.00, 0.18
418.50,2226.00,12089.00, 0.18
419.00,2183.00,12060.00, 0.18
419.50,2129.00,11917.00, 0.18
420.00,2082.00,12309.00, 0.17
420.50,2118.00,11954.00, 0.18
421.00,2152.00,11984.00, 0.18
421.50,2211.00,11977.00, 0.18
422.00,2118.00,11921.00, 0.18
422.50,2175.00,11923.00, 0.18
423.00,2183.00,11793.00, 0.19
423.50,2087.00,12013.00, 0.17
424.00,2171.00,12017.00, 0.18
424.50,2073.00,12237.00, 0.17
425.00,2147.00,12146.00, 0.18
425.50,2131.00,11931.00, 0.18
426.00,2098.00,12070.00, 0.17
426.50,2130.00,12128.00, 0.18
427.00,2141.00,12052.00, 0.18
427.50,2185.00,11941.00, 0.18
428.00,2073.00,11956.00, 0.17
428.50,2212.00,11963.00, 0.18
429.00,2172.00,12062.00, 0.18
429.50,2112.00,11970.00, 0.18
430.00,2101.00,11924.00, 0.18
430.50,2020.00,11959.00, 0.17
431.00,2164.00,12120.00, 0.18
431.50,2122.00,11859.00, 0.18
432.00,2129.00,12095.00, 0.18
432.50,2048.00,12072.00, 0.17
433.00,2055.00,12043.00, 0.17
433.50,2094.00,11953.00, 0.18
434.00,2036.00,11925.00, 0.17
434.50,2158.00,11953.00, 0.18
435.00,2051.00,11817.00, 0.17
435.50,1957.00,11931.00, 0.16
436.00,2075.00,12185.00, 0.17
436.50,2012.00,11728.00, 0.17
437.00,2167.00,11856.00, 0.18
437.50,2020.00,11679.00, 0.17
438.00,2070.00,11933.00, 0.17
438.50,2052.00,11850.00, 0.17
439.00,2101.00,11900.00, 0.18
439.50,2008.00,11960.00, 0.17
440.00,2086.00,11865.00, 0.18
440.50,2048.00,11772.00, 0.17
441.00,2114.00,11860.00, 0.18
441.50,2100.00,11855.00, 0.18
442.00,1982.00,11672.00, 0.17
442.50,1972.00,11928.00, 0.17
443.00,2044.00,11908.00, 0.17
443.50,2063.00,11788.00, 0.18
444.00,1979.00,11650.00, 0.17
444.50,2074.00,11765.00, 0.18
445.00,2044.00,11828.00, 0.17
445.50,2073.00,11779.00, 0.18
446.00,2022.00,12019.00, 0.17
446.50,2016.00,11889.00, 0.17
447.00,1965.00,11946.00, 0.16
447.50,1935.00,11717.00, 0.17
448.00,2039.00,11844.00, 0.17
448.50,2009.00,11892.00, 0.17
449.00,1943.00,11827.00, 0.16
449.50,2013.00,11741.00, 0.17
450.00,1940.00,11781.00, 0.16
450.50,1975.00,11725.00, 0.17
451.00,1992.00,11812.00, 0.17
451.50,1967.00,12028.00, 0.16
452.00,1942.00,11873.00, 0.16
452.50,1909.00,11812.00, 0.16
453.00,2052.00,11664.00, 0.18
453.50,1944.00,11670.00, 0.17
454.00,2004.00,11672.00, 0.17
454.50,1940.00,11685.00, 0.17
455.00,2047.00,11966.00, 0.17
455.50,1955.00,11728.00, 0.17
456.00,1890.00,11675.00, 0.16
456.50,1910.00,11610.00, 0.16
457.00,1912.00,11752.00, 0.16
457.50,1927.00,11672.00, 0.17
458.00,1940.00,11671.00, 0.17
458.50,1905.00,11728.00, 0.16
459.00,1974.00,11461.00, 0.17
459.50,1895.00,11716.00, 0.16
460.00,1954.00,11737.00, 0.17
460.50,1882.00,11611.00, 0.16
461.00,1929.00,11585.00, 0.17
461.50,1974.00,11377.00, 0.17
462.00,1936.00,11530.00, 0.17
462.50,1895.00,11751.00, 0.16
463.00,1908.00,11744.00, 0.16
463.50,1841.00,11781.00, 0.16
464.00,1885.00,11854.00, 0.16
464.50,1872.00,11513.00, 0.16
465.00,1890.00,11852.00, 0.16
465.50,1842.00,11531.00, 0.16
466.00,1977.00,11463.00, 0.17
466.50,1909.00,11784.00, 0.16
467.00,1922.00,11482.00, 0.17
467.50,1903.00,11537.00, 0.16
468.00,1955.00,11635.00, 0.17
468.50,1884.00,11470.00, 0.16
469.00,1845.00,11493.00, 0.16
469.50,1901.00,11560.00, 0.16
470.00,1802.00,11632.00, 0.15
470.50,1918.00,11300.00, 0.17
471.00,1854.00,11563.00, 0.16
471.50,1883.00,11443.00, 0.16
472.00,1825.00,11819.00, 0.15
472.50,1865.00,11377.00, 0.16
473.00,1787.00,11434.00, 0.16
473.50,1813.00,11599.00, 0.16
474.00,1880.00,11399.00, 0.16
474.50,1884.00,11403.00, 0.17
475.00,1879.00,11416.00, 0.16
475.50,1812.00,11389.00, 0.16
476.00,1869.00,11394.00, 0.16
476.50,1802.00,11386.00, 0.16
477.00,1836.00,11379.00, 0.16
477.50,1892.00,11456.00, 0.17
478.00,1862.00,11408.00, 0.16
478.50,1825.00,11527.00, 0.16
479.00,1829.00,11185.00, 0.16
479.50,1841.00,11348.00, 0.16
480.00,1824.00,11357.00, 0.16
480.50,1805.00,11426.00, 0.16
481.00,1903.00,11317.00, 0.17
481.50,1833.00,11330.00, 0.16
482.00,1852.00,11496.00, 0.16
482.50,1774.00,11449.00, 0.15
483.00,1832.00,11414.00, 0.16
483.50,1819.00,11439.00, 0.16
484.00,1800.00,11453.00, 0.16
484.50,1765.00,11437.00, 0.15
485.00,1803.00,11455.00, 0.16
485.50,1919.00,11319.00, 0.17
486.00,1854.00,11337.00, 0.16
486.50,1823.00,11446.00, 0.16
487.00,1764.00,11198.00, 0.16
487.50,1847.00,11235.00, 0.16
488.00,1750.00,11407.00, 0.15
488.50,1782.00,11518.00, 0.15
489.00,1872.00,11168.00, 0.17
489.50,1713.00,11312.00, 0.15
490.00,1797.00,11324.00, 0.16
490.50,1760.00,11140.00, 0.16
491.00,1809.00,11322.00, 0.16
491.50,1795.00,11373.00, 0.16
492.00,1729.00,10956.00, 0.16
492.50,1737.00,11346.00, 0.15
493.00,1759.00,11280.00, 0.16
493.50,1761.00,11300.00, 0.16
494.00,1813.00,11302.00, 0.16
494.50,1750.00,11271.00, 0.16
495.00,1754.00,11451.00, 0.15
495.50,1733.00,11411.00, 0.15
496.00,1815.00,11462.00, 0.16
496.50,1779.00,11212.00, 0.16
497.00,1710.00,11536.00, 0.15
497.50,1793.00,11263.00, 0.16
498.00,1762.00,11213.00, 0.16
498.50,1757.00,11309.00, 0.16
499.00,1700.00,11331.00, 0.15
499.50,1684.00,11413.00, 0.15
500.00,1815.00,11192.00, 0.16
500.50,1752.00,11521.00, 0.15
501.00,1759.00,11234.00, 0.16
501.50,1755.00,11388.00, 0.15
502.00,1728.00,11274.00, 0.15
502.50,1708.00,11033.00, 0.15
503.00,1744.00,11429.00, 0.15
503.50,1741.00,11388.00, 0.15
504.00,1730.00,11388.00, 0.15
504.50,1757.00,11338.00, 0.15
505.00,1716.00,11100.00, 0.15
505.50,1711.00,11261.00, 0.15
506.00,1730.00,11116.00, 0.16
506.50,1693.00,11320.00, 0.15
507.00,1700.00,11129.00, 0.15
507.50,1799.00,11206.00, 0.16
508.00,1776.00,11207.00, 0.16
508.50,1734.00,11071.00, 0.16
509.00,1667.00,11350.00, 0.15
509.50,1716.00,11199.00, 0.15
510.00,1647.00,11056.00, 0.15
510.50,1713.00,11295.00, 0.15
511.00,1710.00,11123.00, 0.15
511.50,1709.00,11352.00, 0.15
512.00,1701.00,11154.00, 0.15
512.50,1679.00,11275.00, 0.15
513.00,1701.00,11057.00, 0.15
513.50,1690.00,11136.00, 0.15
514.00,1695.00,11192.00, 0.15
514.50,1623.00,11305.00, 0.14
515.00,1741.00,11183.00, 0.16
515.50,1711.00,11201.00, 0.15
516.00,1660.00,11336.00, 0.15
516.50,1697.00,11079.00, 0.15
517.00,1621.00,11212.00, 0.14
517.50,1700.00,11305.00, 0.15
518.00,1649.00,11078.00, 0.15
518.50,1646.00,11169.00, 0.15
519.00,1632.00,11201.00, 0.15
519.50,1666.00,11231.00, 0.15
520.00,1669.00,11199.00, 0.15
520.50,1712.00,11370.00, 0.15
521.00,1634.00,11211.00, 0.15
521.50,1743.00,11138.00, 0.16
522.00,1652.00,11218.00, 0.15
522.50,1665.00,11175.00, 0.15
523.00,1601.00,11289.00, 0.14
523.50,1757.00,11238.00, 0.16
524.00,1620.00,11208.00, 0.14
524.50,1639.00,11292.00, 0.15
525.00,1669.00,11135.00, 0.15
525.50,1626.00,11324.00, 0.14
526.00,1694.00,11334.00, 0.15
526.50,1649.00,11143.00, 0.15
527.00,1571.00,11325.00, 0.14
527.50,1667.00,11254.00, 0.15
528.00,1741.00,11231.00, 0.16
528.50,1639.00,11267.00, 0.15
529.00,1698.00,11103.00, 0.15
529.50,1675.00,10996.00, 0.15
530.00,1696.00,11375.00, 0.15
530.50,1650.00,11152.00, 0.15
531.00,1607.00,11205.00, 0.14
531.50,1663.00,11047.00, 0.15
532.00,1633.00,11286.00, 0.14
532.50,1698.00,11292.00, 0.15
533.00,1724.00,11168.00, 0.15
533.50,1715.00,11256.00, 0.15
534.00,1602.00,11253.00, 0.14
534.50,1614.00,11284.00, 0.14
535.00,1681.00,11168.00, 0.15
535.50,1537.00,11117.00, 0.14
536.00,1627.00,11206.00, 0.15
536.50,1587.00,11326.00, 0.14
537.00,1614.00,11351.00, 0.14
537.50,1686.00,11409.00, 0.15
538.00,1672.00,11458.00, 0.15
538.50,1673.00,11089.00, 0.15
539.00,1623.00,11473.00, 0.14
539.50,1623.00,11243.00, 0.14
540.00,1677.00,11306.00, 0.15
540.50,1629.00,11154.00, 0.15
541.00,1628.00,11429.00, 0.14
541.50,1564.00,11340.00, 0.14
542.00,1667.00,11426.00, 0.15
542.50,1589.00,11291.00, 0.14
543.00,1667.00,11218.00, 0.15
543.50,1595.00,11359.00, 0.14
544.00,1694.00,11236.00, 0.15
544.50,1650.00,11079.00, 0.15
545.00,1570.00,11439.00, 0.14
545.50,1575.00,11120.00, 0.14
546.00,1560.00,11250.00, 0.14
546.50,1720.00,11411.00, 0.15
547.00,1694.00,11325.00, 0.15
547.50,1628.00,11143.00, 0.15
548.00,1629.00,11150.00, 0.15
548.50,1540.00,11383.00, 0.14
549.00,1579.00,11440.00, 0.14
549.50,1639.00,11078.00, 0.15
550.00,1618.00,11301.00, 0.14
550.50,1614.00,11277.00, 0.14
551.00,1605.00,11405.00, 0.14
551.50,1628.00,11266.00, 0.14
552.00,1549.00,11474.00, 0.14
552.50,1576.00,11222.00, 0.14
553.00,1630.00,11229.00, 0.15
553.50,1691.00,11279.00, 0.15
554.00,1594.00,11439.00, 0.14
554.50,1631.00,11202.00, 0.15
555.00,1596.00,11362.00, 0.14
555.50,1537.00,11254.00, 0.14
556.00,1575.00,11148.00, 0.14
556.50,1618.00,11263.00, 0.14
557.00,1603.00,11215.00, 0.14
557.50,1613.00,11367.00, 0.14
558.00,1612.00,11289.00, 0.14
558.50,1540.00,11346.00, 0.14
559.00,1554.00,11178.00, 0.14
559.50,1608.00,11257.00, 0.14
560.00,1584.00,11080.00, 0.14
560.50,1635.00,11240.00, 0.15
561.00,1592.00,11242.00, 0.14
561.50,1544.00,11431.00, 0.14
562.00,1628.00,11191.00, 0.15
562.50,1521.00,11165.00, 0.14
563.00,1640.00,11291.00, 0.15
563.50,1577.00,11296.00, 0.14
564.00,1622.00,11318.00, 0.14
564.50,1595.00,11189.00, 0.14
565.00,1614.00,11381.00, 0.14
565.50,1574.00,11308.00, 0.14
566.00,1546.00,11301.00, 0.14
566.50,1520.00,11273.00, 0.13
567.00,1612.00,11222.00, 0.14
567.50,1570.00,11269.00, 0.14
568.00,1598.00,11494.00, 0.14
568.50,1594.00,11288.00, 0.14
569.00,1551.00,11314.00, 0.14
569.50,1443.00,11318.00, 0.13
570.00,1547.00,11261.00, 0.14
570.50,1660.00,11307.00, 0.15
571.00,1552.00,11217.00, 0.14
571.50,1597.00,11306.00, 0.14
572.00,1607.00,11400.00, 0.14
572.50,1558.00,11469.00, 0.14
573.00,1582.00,11334.00, 0.14
573.50,1626.00,11476.00, 0.14
574.00,1580.00,11444.00, 0.14
574.50,1576.00,11484.00, 0.14
575.00,1518.00,11382.00, 0.13
575.50,1655.00,11188.00, 0.15
576.00,1546.00,11319.00, 0.14
576.50,1599.00,11380.00, 0.14
577.00,1607.00,11371.00, 0.14
577.50,1591.00,11563.00, 0.14
578.00,1541.00,11406.00, 0.14
578.50,1542.00,11403.00, 0.14
579.00,1544.00,11553.00, 0.13
579.50,1605.00,11330.00, 0.14
580.00,1551.00,11269.00, 0.14
580.50,1576.00,11302.00, 0.14
581.00,1604.00,11179.00, 0.14
581.50,1615.00,11489.00, 0.14
582.00,1504.00,11290.00, 0.13
582.50,1536.00,11415.00, 0.13
583.00,1531.00,11453.00, 0.13
583.50,1540.00,11362.00, 0.14
584.00,1558.00,11498.00, 0.14
584.50,1649.00,11584.00, 0.14
585.00,1657.00,11351.00, 0.15
585.50,1517.00,11470.00, 0.13
586.00,1564.00,11414.00, 0.14
586.50,1595.00,11440.00, 0.14
587.00,1587.00,11361.00, 0.14
587.50,1496.00,11431.00, 0.13
588.00,1574.00,11385.00, 0.14
588.50,1525.00,11417.00, 0.13
589.00,1539.00,11437.00, 0.13
589.50,1623.00,11486.00, 0.14
590.00,1503.00,11456.00, 0.13
590.50,1511.00,11433.00, 0.13
591.00,1500.00,11510.00, 0.13
591.50,1575.00,11351.00, 0.14
592.00,1545.00,11309.00, 0.14
592.50,1475.00,11503.00, 0.13
593.00,1535.00,11360.00, 0.14
593.50,1524.00,11485.00, 0.13
594.00,1557.00,11402.00, 0.14
594.50,1569.00,11276.00, 0.14
595.00,1548.00,11293.00, 0.14
595.50,1547.00,11671.00, 0.13
596.00,1568.00,11401.00, 0.14
596.50,1548.00,11537.00, 0.13
597.00,1495.00,11411.00, 0.13
597.50,1503.00,11510.00, 0.13
598.00,1506.00,11412.00, 0.13
598.50,1520.00,11379.00, 0.13
599.00,1446.00,11576.00, 0.12
599.50,1574.00,11433.00, 0.14
600.00,1546.00,11264.00, 0.14
