Date/Time,23_04_19,17:44,
Operator,Felix Weihs,,
Consignment Number,,,
Sample Type,Other,,
Protocol,Sample,,
Temperature,28.0,,
Results,,,
Time,Green,Blue,Ratio
75.00,411.00,1017.00, 0.40
75.50,439.00,1026.00, 0.43
76.00,411.00,945.00, 0.43
76.50,447.00,938.00, 0.48
77.00,401.00,986.00, 0.41
77.50,426.00,992.00, 0.43
78.00,412.00,996.00, 0.41
78.50,414.00,983.00, 0.42
79.00,431.00,967.00, 0.45
79.50,427.00,1050.00, 0.41
80.00,420.00,1002.00, 0.42
80.50,440.00,958.00, 0.46
81.00,398.00,1037.00, 0.38
81.50,423.00,1055.00, 0.40
82.00,387.00,1003.00, 0.39
82.50,402.00,981.00, 0.41
83.00,446.00,996.00, 0.45
83.50,409.00,967.00, 0.42
84.00,406.00,952.00, 0.43
84.50,440.00,967.00, 0.46
85.00,443.00,1023.00, 0.43
85.50,427.00,944.00, 0.45
86.00,438.00,994.00, 0.44
86.50,403.00,1030.00, 0.39
87.00,414.00,934.00, 0.44
87.50,406.00,952.00, 0.43
88.00,386.00,933.00, 0.41
88.50,403.00,955.00, 0.42
89.00,422.00,962.00, 0.44
89.50,414.00,976.00, 0.42
90.00,421.00,977.00, 0.43
90.50,396.00,969.00, 0.41
91.00,434.00,931.00, 0.47
91.50,391.00,987.00, 0.40
92.00,387.00,955.00, 0.41
92.50,397.00,1007.00, 0.39
93.00,399.00,956.00, 0.42
93.50,397.00,914.00, 0.43
94.00,400.00,942.00, 0.42
94.50,397.00,966.00, 0.41
95.00,402.00,984.00, 0.41
95.50,419.00,924.00, 0.45
96.00,425.00,1041.00, 0.41
96.50,417.00,975.00, 0.43
97.00,445.00,982.00, 0.45
97.50,387.00,922.00, 0.42
98.00,429.00,997.00, 0.43
98.50,383.00,1000.00, 0.38
99.00,422.00,1016.00, 0.42
99.50,415.00,937.00, 0.44
100.00,426.00,961.00, 0.44
100.50,440.00,938.00, 0.47
101.00,410.00,1018.00, 0.40
101.50,433.00,1006.00, 0.43
102.00,407.00,975.00, 0.42
102.50,407.00,934.00, 0.44
103.00,411.00,987.00, 0.42
103.50,431.00,993.00, 0.43
104.00,473.00,975.00, 0.49
104.50,427.00,893.00, 0.48
105.00,435.00,946.00, 0.46
105.50,443.00,916.00, 0.48
106.00,386.00,968.00, 0.40
106.50,449.00,984.00, 0.46
107.00,417.00,943.00, 0.44
107.50,441.00,943.00, 0.47
108.00,422.00,972.00, 0.43
108.50,424.00,919.00, 0.46
109.00,472.00,909.00, 0.52
109.50,427.00,986.00, 0.43
110.00,429.00,964.00, 0.45
110.50,433.00,920.00, 0.47
111.00,397.00,930.00, 0.43
111.50,465.00,915.00, 0.51
112.00,405.00,902.00, 0.45
112.50,439.00,924.00, 0.48
113.00,440.00,947.00, 0.46
113.50,444.00,951.00, 0.47
114.00,422.00,950.00, 0.44
114.50,432.00,982.00, 0.44
115.00,423.00,963.00, 0.44
115.50,449.00,943.00, 0.48
116.00,434.00,922.00, 0.47
116.50,432.00,934.00, 0.46
117.00,427.00,944.00, 0.45
117.50,426.00,958.00, 0.44
118.00,475.00,980.00, 0.48
118.50,456.00,941.00, 0.48
119.00,436.00,962.00, 0.45
119.50,404.00,895.00, 0.45
120.00,403.00,957.00, 0.42
120.50,442.00,928.00, 0.48
121.00,413.00,1014.00, 0.41
121.50,437.00,933.00, 0.47
122.00,448.00,938.00, 0.48
122.50,450.00,954.00, 0.47
123.00,429.00,960.00, 0.45
123.50,450.00,957.00, 0.47
124.00,432.00,942.00, 0.46
124.50,429.00,895.00, 0.48
125.00,439.00,970.00, 0.45
125.50,474.00,970.00, 0.49
126.00,404.00,925.00, 0.44
126.50,411.00,924.00, 0.44
127.00,456.00,910.00, 0.50
127.50,408.00,907.00, 0.45
128.00,458.00,960.00, 0.48
128.50,429.00,925.00, 0.46
129.00,421.00,914.00, 0.46
129.50,422.00,974.00, 0.43
130.00,441.00,911.00, 0.48
130.50,422.00,876.00, 0.48
131.00,457.00,885.00, 0.52
131.50,437.00,946.00, 0.46
132.00,398.00,902.00, 0.44
132.50,486.00,895.00, 0.54
133.00,419.00,982.00, 0.43
133.50,435.00,907.00, 0.48
134.00,500.00,911.00, 0.55
134.50,430.00,937.00, 0.46
135.00,458.00,974.00, 0.47
135.50,449.00,908.00, 0.49
136.00,461.00,942.00, 0.49
136.50,451.00,988.00, 0.46
137.00,457.00,924.00, 0.49
137.50,455.00,992.00, 0.46
138.00,496.00,896.00, 0.55
138.50,442.00,932.00, 0.47
