Date/Time,07_06_19,10:57,
Operator,Felix Weihs,,
Consignment Number,,,
Sample Type,Other,,
Protocol,Sample,,
Temperature,28.0,,
Results,,,
Time,Green,Blue,Ratio
66.50,1421.00,1736.00, 0.82
67.00,1497.00,1799.00, 0.83
67.50,1489.00,1825.00, 0.82
68.00,1531.00,1842.00, 0.83
68.50,1457.00,1801.00, 0.81
69.00,1454.00,1860.00, 0.78
69.50,1447.00,1836.00, 0.79
70.00,1436.00,1859.00, 0.77
70.50,1463.00,1832.00, 0.80
71.00,1421.00,1798.00, 0.79
71.50,1440.00,1832.00, 0.79
72.00,1451.00,1772.00, 0.82
72.50,1427.00,1792.00, 0.80
73.00,1445.00,1768.00, 0.82
73.50,1414.00,1758.00, 0.80
74.00,1439.00,1758.00, 0.82
74.50,1419.00,1703.00, 0.83
75.00,1386.00,1855.00, 0.75
75.50,1320.00,1814.00, 0.73
76.00,1457.00,1804.00, 0.81
76.50,1415.00,1857.00, 0.76
77.00,1407.00,1764.00, 0.80
77.50,1402.00,1828.00, 0.77
78.00,1367.00,1812.00, 0.75
78.50,1353.00,1803.00, 0.75
79.00,1418.00,1760.00, 0.81
79.50,1353.00,1809.00, 0.75
80.00,1373.00,1782.00, 0.77
80.50,1407.00,1842.00, 0.76
81.00,1432.00,1764.00, 0.81
81.50,1397.00,1785.00, 0.78
82.00,1376.00,1894.00, 0.73
82.50,1374.00,1725.00, 0.80
83.00,1419.00,1725.00, 0.82
83.50,1420.00,1779.00, 0.80
84.00,1308.00,1759.00, 0.74
84.50,1388.00,1790.00, 0.78
85.00,1381.00,1804.00, 0.77
85.50,1406.00,1827.00, 0.77
86.00,1366.00,1773.00, 0.77
86.50,1341.00,1768.00, 0.76
87.00,1340.00,1800.00, 0.74
87.50,1379.00,1723.00, 0.80
88.00,1341.00,1743.00, 0.77
88.50,1314.00,1775.00, 0.74
89.00,1420.00,1712.00, 0.83
89.50,1403.00,1774.00, 0.79
90.00,1353.00,1766.00, 0.77
90.50,1326.00,1815.00, 0.73
91.00,1389.00,1708.00, 0.81
91.50,1401.00,1749.00, 0.80
92.00,1307.00,1731.00, 0.76
92.50,1364.00,1758.00, 0.78
93.00,1387.00,1725.00, 0.80
93.50,1353.00,1684.00, 0.80
94.00,1328.00,1775.00, 0.75
94.50,1411.00,1752.00, 0.81
95.00,1356.00,1749.00, 0.78
95.50,1354.00,1684.00, 0.80
96.00,1303.00,1740.00, 0.75
96.50,1380.00,1763.00, 0.78
97.00,1414.00,1681.00, 0.84
97.50,1366.00,1743.00, 0.78
98.00,1326.00,1677.00, 0.79
98.50,1268.00,1739.00, 0.73
99.00,1387.00,1713.00, 0.81
99.50,1347.00,1719.00, 0.78
100.00,1322.00,1712.00, 0.77
100.50,1350.00,1739.00, 0.78
101.00,1358.00,1781.00, 0.76
101.50,1353.00,1763.00, 0.77
102.00,1267.00,1869.00, 0.68
102.50,1365.00,1686.00, 0.81
103.00,1315.00,1728.00, 0.76
103.50,1359.00,1733.00, 0.78
104.00,1296.00,1624.00, 0.80
104.50,1391.00,1770.00, 0.79
105.00,1389.00,1743.00, 0.80
105.50,1353.00,1751.00, 0.77
106.00,1323.00,1644.00, 0.80
106.50,1296.00,1740.00, 0.74
107.00,1336.00,1708.00, 0.78
107.50,1278.00,1717.00, 0.74
108.00,1232.00,1722.00, 0.72
108.50,1274.00,1724.00, 0.74
109.00,1358.00,1681.00, 0.81
109.50,1310.00,1662.00, 0.79
110.00,1305.00,1700.00, 0.77
110.50,1316.00,1753.00, 0.75
111.00,1253.00,1733.00, 0.72
111.50,1309.00,1713.00, 0.76
112.00,1238.00,1680.00, 0.74
112.50,1251.00,1704.00, 0.73
113.00,1281.00,1572.00, 0.81
113.50,1336.00,1684.00, 0.79
114.00,1246.00,1707.00, 0.73
114.50,1279.00,1700.00, 0.75
115.00,1338.00,1633.00, 0.82
115.50,1302.00,1747.00, 0.75
116.00,1313.00,1656.00, 0.79
116.50,1303.00,1655.00, 0.79
117.00,1337.00,1706.00, 0.78
117.50,1303.00,1724.00, 0.76
118.00,1246.00,1671.00, 0.75
118.50,1314.00,1598.00, 0.82
119.00,1306.00,1624.00, 0.80
119.50,1215.00,1657.00, 0.73
120.00,1274.00,1737.00, 0.73
120.50,1312.00,1642.00, 0.80
121.00,1268.00,1731.00, 0.73
121.50,1303.00,1675.00, 0.78
122.00,1295.00,1703.00, 0.76
122.50,1314.00,1673.00, 0.79
123.00,1287.00,1661.00, 0.77
123.50,1307.00,1625.00, 0.80
124.00,1248.00,1662.00, 0.75
124.50,1299.00,1615.00, 0.80
125.00,1272.00,1664.00, 0.76
125.50,1213.00,1556.00, 0.78
126.00,1261.00,1668.00, 0.76
126.50,1254.00,1669.00, 0.75
127.00,1204.00,1655.00, 0.73
127.50,1309.00,1583.00, 0.83
128.00,1247.00,1667.00, 0.75
128.50,1250.00,1551.00, 0.81
129.00,1291.00,1598.00, 0.81
129.50,1266.00,1618.00, 0.78
130.00,1261.00,1621.00, 0.78
130.50,1285.00,1565.00, 0.82
131.00,1297.00,1605.00, 0.81
131.50,1294.00,1600.00, 0.81
132.00,1255.00,1563.00, 0.80
132.50,1240.00,1619.00, 0.77
133.00,1255.00,1607.00, 0.78
133.50,1279.00,1631.00, 0.78
134.00,1271.00,1637.00, 0.78
134.50,1245.00,1585.00, 0.79
135.00,1239.00,1537.00, 0.81
135.50,1202.00,1621.00, 0.74
136.00,1276.00,1583.00, 0.81
136.50,1259.00,1619.00, 0.78
137.00,1242.00,1607.00, 0.77
137.50,1303.00,1599.00, 0.81
138.00,1257.00,1591.00, 0.79
138.50,1274.00,1647.00, 0.77
139.00,1157.00,1555.00, 0.74
139.50,1205.00,1673.00, 0.72
140.00,1268.00,1603.00, 0.79
140.50,1198.00,1640.00, 0.73
141.00,1215.00,1561.00, 0.78
141.50,1258.00,1637.00, 0.77
142.00,1266.00,1663.00, 0.76
142.50,1239.00,1596.00, 0.78
143.00,1215.00,1588.00, 0.77
143.50,1194.00,1637.00, 0.73
144.00,1203.00,1652.00, 0.73
144.50,1228.00,1623.00, 0.76
145.00,1185.00,1631.00, 0.73
145.50,1269.00,1687.00, 0.75
146.00,1241.00,1649.00, 0.75
146.50,1300.00,1587.00, 0.82
147.00,1268.00,1600.00, 0.79
147.50,1251.00,1548.00, 0.81
148.00,1230.00,1627.00, 0.76
148.50,1182.00,1638.00, 0.72
149.00,1267.00,1562.00, 0.81
149.50,1195.00,1577.00, 0.76
150.00,1226.00,1517.00, 0.81
150.50,1233.00,1636.00, 0.75
151.00,1228.00,1578.00, 0.78
151.50,1208.00,1613.00, 0.75
152.00,1258.00,1476.00, 0.85
152.50,1266.00,1501.00, 0.84
153.00,1251.00,1523.00, 0.82
153.50,1257.00,1585.00, 0.79
154.00,1210.00,1529.00, 0.79
154.50,1238.00,1600.00, 0.77
155.00,1233.00,1597.00, 0.77
155.50,1206.00,1561.00, 0.77
156.00,1269.00,1589.00, 0.80
156.50,1256.00,1547.00, 0.81
157.00,1226.00,1585.00, 0.77
157.50,1150.00,1508.00, 0.76
158.00,1270.00,1530.00, 0.83
158.50,1197.00,1519.00, 0.79
159.00,1309.00,1574.00, 0.83
159.50,1186.00,1560.00, 0.76
160.00,1211.00,1563.00, 0.77
160.50,1223.00,1554.00, 0.79
161.00,1248.00,1600.00, 0.78
161.50,1230.00,1497.00, 0.82
162.00,1175.00,1618.00, 0.73
162.50,1199.00,1521.00, 0.79
163.00,1247.00,1513.00, 0.82
163.50,1182.00,1555.00, 0.76
164.00,1288.00,1543.00, 0.83
164.50,1216.00,1604.00, 0.76
165.00,1192.00,1576.00, 0.76
165.50,1202.00,1564.00, 0.77
166.00,1234.00,1653.00, 0.75
166.50,1214.00,1582.00, 0.77
167.00,1243.00,1608.00, 0.77
167.50,1206.00,1565.00, 0.77
168.00,1269.00,1509.00, 0.84
168.50,1188.00,1621.00, 0.73
169.00,1303.00,1638.00, 0.80
169.50,1194.00,1600.00, 0.75
170.00,1197.00,1604.00, 0.75
170.50,1232.00,1654.00, 0.74
171.00,1299.00,1645.00, 0.79
171.50,1200.00,1625.00, 0.74
172.00,1253.00,1661.00, 0.75
172.50,1222.00,1674.00, 0.73
173.00,1281.00,1612.00, 0.79
173.50,1280.00,1643.00, 0.78
174.00,1233.00,1624.00, 0.76
174.50,1218.00,1686.00, 0.72
175.00,1329.00,1665.00, 0.80
175.50,1224.00,1710.00, 0.72
176.00,1266.00,1752.00, 0.72
176.50,1307.00,1671.00, 0.78
177.00,1278.00,1743.00, 0.73
177.50,1340.00,1713.00, 0.78
178.00,1288.00,1702.00, 0.76
178.50,1327.00,1713.00, 0.77
179.00,1338.00,1722.00, 0.78
179.50,1332.00,1740.00, 0.77
180.00,1345.00,1710.00, 0.79
180.50,1361.00,1814.00, 0.75
181.00,1323.00,1761.00, 0.75
181.50,1401.00,1737.00, 0.81
182.00,1359.00,1793.00, 0.76
182.50,1392.00,1798.00, 0.77
183.00,1410.00,1812.00, 0.78
183.50,1473.00,1771.00, 0.83
184.00,1472.00,1893.00, 0.78
184.50,1393.00,1962.00, 0.71
185.00,1456.00,1913.00, 0.76
185.50,1484.00,1970.00, 0.75
186.00,1482.00,1969.00, 0.75
186.50,1535.00,2081.00, 0.74
187.00,1463.00,2037.00, 0.72
187.50,1629.00,1915.00, 0.85
188.00,1528.00,2012.00, 0.76
188.50,1471.00,2061.00, 0.71
189.00,1596.00,2075.00, 0.77
189.50,1605.00,2057.00, 0.78
190.00,1657.00,2101.00, 0.79
190.50,1718.00,2247.00, 0.76
191.00,1640.00,2196.00, 0.75
191.50,1640.00,2261.00, 0.73
192.00,1735.00,2192.00, 0.79
192.50,1786.00,2225.00, 0.80
193.00,1719.00,2273.00, 0.76
193.50,1767.00,2274.00, 0.78
194.00,1846.00,2377.00, 0.78
194.50,1830.00,2423.00, 0.76
195.00,1881.00,2427.00, 0.78
195.50,1943.00,2365.00, 0.82
196.00,1872.00,2480.00, 0.75
196.50,1926.00,2574.00, 0.75
197.00,1999.00,2555.00, 0.78
197.50,2017.00,2590.00, 0.78
198.00,2033.00,2536.00, 0.80
198.50,2121.00,2616.00, 0.81
199.00,2153.00,2809.00, 0.77
199.50,2131.00,2764.00, 0.77
200.00,2120.00,2729.00, 0.78
200.50,2231.00,2809.00, 0.79
201.00,2261.00,2773.00, 0.82
201.50,2304.00,2811.00, 0.82
202.00,2241.00,2983.00, 0.75
202.50,2360.00,2949.00, 0.80
203.00,2411.00,3027.00, 0.80
203.50,2412.00,3111.00, 0.78
204.00,2491.00,3091.00, 0.81
204.50,2403.00,3154.00, 0.76
205.00,2501.00,3203.00, 0.78
205.50,2556.00,3152.00, 0.81
206.00,2507.00,3206.00, 0.78
206.50,2645.00,3288.00, 0.80
207.00,2687.00,3412.00, 0.79
207.50,2543.00,3441.00, 0.74
208.00,2614.00,3449.00, 0.76
208.50,2850.00,3530.00, 0.81
209.00,2762.00,3519.00, 0.78
209.50,2740.00,3419.00, 0.80
210.00,2993.00,3573.00, 0.84
210.50,2820.00,3677.00, 0.77
211.00,2990.00,3684.00, 0.81
211.50,3041.00,3753.00, 0.81
212.00,2919.00,3709.00, 0.79
212.50,3069.00,3856.00, 0.80
213.00,3069.00,3877.00, 0.79
213.50,3083.00,3966.00, 0.78
214.00,3135.00,3882.00, 0.81
214.50,3152.00,3946.00, 0.80
215.00,3243.00,3951.00, 0.82
215.50,3137.00,4075.00, 0.77
216.00,3291.00,3997.00, 0.82
216.50,3350.00,4196.00, 0.80
217.00,3323.00,4172.00, 0.80
217.50,3333.00,4168.00, 0.80
218.00,3442.00,4336.00, 0.79
218.50,3366.00,4342.00, 0.78
219.00,3384.00,4304.00, 0.79
219.50,3536.00,4275.00, 0.83
220.00,3489.00,4350.00, 0.80
220.50,3582.00,4442.00, 0.81
221.00,3584.00,4585.00, 0.78
221.50,3724.00,4443.00, 0.84
222.00,3617.00,4545.00, 0.80
222.50,3633.00,4563.00, 0.80
223.00,3716.00,4602.00, 0.81
223.50,3775.00,4649.00, 0.81
224.00,3819.00,4764.00, 0.80
224.50,3825.00,4673.00, 0.82
225.00,3793.00,4741.00, 0.80
225.50,3899.00,4758.00, 0.82
226.00,3908.00,4797.00, 0.81
226.50,3915.00,4777.00, 0.82
227.00,3986.00,4865.00, 0.82
227.50,3931.00,4945.00, 0.79
228.00,3876.00,4993.00, 0.78
228.50,4132.00,4991.00, 0.83
229.00,4034.00,5086.00, 0.79
229.50,4110.00,5062.00, 0.81
230.00,4104.00,5131.00, 0.80
230.50,4119.00,5156.00, 0.80
231.00,4105.00,5142.00, 0.80
231.50,4314.00,5145.00, 0.84
232.00,4180.00,5186.00, 0.81
232.50,4327.00,5283.00, 0.82
233.00,4262.00,5223.00, 0.82
233.50,4260.00,5271.00, 0.81
234.00,4332.00,5314.00, 0.82
234.50,4328.00,5383.00, 0.80
235.00,4413.00,5482.00, 0.80
235.50,4339.00,5198.00, 0.83
236.00,4341.00,5233.00, 0.83
236.50,4414.00,5281.00, 0.84
237.00,4477.00,5388.00, 0.83
237.50,4328.00,5459.00, 0.79
238.00,4512.00,5474.00, 0.82
238.50,4437.00,5346.00, 0.83
239.00,4595.00,5522.00, 0.83
239.50,4564.00,5673.00, 0.80
240.00,4455.00,5497.00, 0.81
240.50,4586.00,5608.00, 0.82
241.00,4642.00,5514.00, 0.84
241.50,4606.00,5644.00, 0.82
242.00,4544.00,5622.00, 0.81
242.50,4707.00,5569.00, 0.85
243.00,4554.00,5750.00, 0.79
243.50,4625.00,5695.00, 0.81
244.00,4708.00,5583.00, 0.84
244.50,4721.00,5681.00, 0.83
245.00,4747.00,5830.00, 0.81
245.50,4790.00,5828.00, 0.82
246.00,4671.00,5802.00, 0.81
246.50,4784.00,5852.00, 0.82
247.00,4735.00,5821.00, 0.81
247.50,4689.00,5899.00, 0.79
248.00,4763.00,5929.00, 0.80
248.50,4871.00,5888.00, 0.83
249.00,4927.00,5889.00, 0.84
249.50,4945.00,5998.00, 0.82
250.00,4788.00,5822.00, 0.82
250.50,4896.00,5981.00, 0.82
251.00,4790.00,6011.00, 0.80
251.50,4959.00,5969.00, 0.83
252.00,5031.00,6198.00, 0.81
252.50,4901.00,6020.00, 0.81
253.00,5015.00,6032.00, 0.83
253.50,5009.00,6170.00, 0.81
254.00,4989.00,6209.00, 0.80
254.50,4827.00,6281.00, 0.77
255.00,5067.00,6085.00, 0.83
255.50,5022.00,6172.00, 0.81
256.00,4961.00,6076.00, 0.82
256.50,4994.00,6057.00, 0.82
257.00,5065.00,6108.00, 0.83
257.50,5067.00,6257.00, 0.81
258.00,5069.00,6129.00, 0.83
258.50,5172.00,6009.00, 0.86
259.00,5134.00,6282.00, 0.82
259.50,5111.00,6219.00, 0.82
260.00,5117.00,6244.00, 0.82
260.50,5097.00,6187.00, 0.82
261.00,5105.00,6213.00, 0.82
261.50,5061.00,6312.00, 0.80
262.00,5096.00,6260.00, 0.81
262.50,5147.00,6267.00, 0.82
263.00,5250.00,6409.00, 0.82
263.50,5231.00,6335.00, 0.83
264.00,5218.00,6278.00, 0.83
264.50,5210.00,6304.00, 0.83
265.00,5203.00,6416.00, 0.81
265.50,5117.00,6270.00, 0.82
266.00,5185.00,6377.00, 0.81
266.50,5148.00,6243.00, 0.82
267.00,5127.00,6351.00, 0.81
267.50,5021.00,6331.00, 0.79
268.00,5182.00,6449.00, 0.80
268.50,5188.00,6420.00, 0.81
269.00,5285.00,6518.00, 0.81
269.50,5254.00,6476.00, 0.81
270.00,5356.00,6483.00, 0.83
270.50,5200.00,6569.00, 0.79
271.00,5208.00,6473.00, 0.80
271.50,5257.00,6496.00, 0.81
272.00,5326.00,6454.00, 0.83
272.50,5350.00,6475.00, 0.83
273.00,5197.00,6492.00, 0.80
273.50,5254.00,6411.00, 0.82
274.00,5362.00,6552.00, 0.82
274.50,5428.00,6591.00, 0.82
275.00,5389.00,6642.00, 0.81
275.50,5404.00,6709.00, 0.81
276.00,5310.00,6523.00, 0.81
276.50,5411.00,6544.00, 0.83
277.00,5503.00,6694.00, 0.82
277.50,5212.00,6655.00, 0.78
278.00,5451.00,6562.00, 0.83
278.50,5433.00,6517.00, 0.83
279.00,5398.00,6567.00, 0.82
279.50,5272.00,6597.00, 0.80
280.00,5534.00,6639.00, 0.83
280.50,5229.00,6639.00, 0.79
281.00,5418.00,6542.00, 0.83
281.50,5451.00,6718.00, 0.81
282.00,5399.00,6742.00, 0.80
282.50,5530.00,6730.00, 0.82
283.00,5385.00,6608.00, 0.81
283.50,5454.00,6703.00, 0.81
284.00,5388.00,6767.00, 0.80
284.50,5404.00,6746.00, 0.80
285.00,5444.00,6694.00, 0.81
285.50,5325.00,6780.00, 0.79
286.00,5672.00,6725.00, 0.84
286.50,5473.00,6758.00, 0.81
287.00,5323.00,6526.00, 0.82
287.50,5379.00,6634.00, 0.81
288.00,5338.00,6849.00, 0.78
288.50,5415.00,6679.00, 0.81
289.00,5582.00,6824.00, 0.82
289.50,5446.00,6840.00, 0.80
290.00,5553.00,6744.00, 0.82
290.50,5605.00,6618.00, 0.85
291.00,5505.00,6629.00, 0.83
291.50,5459.00,6701.00, 0.81
292.00,5488.00,6724.00, 0.82
292.50,5535.00,6718.00, 0.82
293.00,5492.00,6856.00, 0.80
293.50,5528.00,6675.00, 0.83
294.00,5494.00,6801.00, 0.81
294.50,5439.00,6824.00, 0.80
295.00,5458.00,6756.00, 0.81
295.50,5499.00,6822.00, 0.81
296.00,5481.00,6927.00, 0.79
296.50,5672.00,6913.00, 0.82
297.00,5548.00,6863.00, 0.81
297.50,5591.00,6691.00, 0.84
298.00,5504.00,6782.00, 0.81
298.50,5672.00,6896.00, 0.82
299.00,5409.00,6818.00, 0.79
299.50,5642.00,6959.00, 0.81
300.00,5566.00,6924.00, 0.80
300.50,5567.00,6765.00, 0.82
301.00,5467.00,6844.00, 0.80
301.50,5520.00,6786.00, 0.81
302.00,5663.00,6858.00, 0.83
302.50,5612.00,6960.00, 0.81
303.00,5654.00,6780.00, 0.83
303.50,5540.00,7017.00, 0.79
304.00,5550.00,6871.00, 0.81
304.50,5574.00,6782.00, 0.82
305.00,5608.00,6707.00, 0.84
305.50,5583.00,7006.00, 0.80
306.00,5555.00,6845.00, 0.81
306.50,5594.00,6890.00, 0.81
307.00,5538.00,7138.00, 0.78
307.50,5688.00,7056.00, 0.81
308.00,5720.00,6939.00, 0.82
308.50,5745.00,6972.00, 0.82
309.00,5566.00,6912.00, 0.81
309.50,5676.00,7078.00, 0.80
310.00,5599.00,6924.00, 0.81
310.50,5564.00,6863.00, 0.81
311.00,5646.00,7110.00, 0.79
311.50,5595.00,6915.00, 0.81
312.00,5786.00,7054.00, 0.82
312.50,5604.00,7065.00, 0.79
313.00,5575.00,6980.00, 0.80
313.50,5590.00,6955.00, 0.80
314.00,5660.00,6916.00, 0.82
314.50,5598.00,6947.00, 0.81
315.00,5643.00,7008.00, 0.81
315.50,5507.00,6944.00, 0.79
316.00,5836.00,6980.00, 0.84
316.50,5656.00,7099.00, 0.80
317.00,5709.00,7146.00, 0.80
317.50,5597.00,7020.00, 0.80
318.00,5753.00,7098.00, 0.81
318.50,5657.00,6989.00, 0.81
319.00,5663.00,7073.00, 0.80
319.50,5647.00,7088.00, 0.80
320.00,5658.00,7035.00, 0.80
320.50,5679.00,7002.00, 0.81
321.00,5785.00,7130.00, 0.81
321.50,5674.00,7153.00, 0.79
322.00,5582.00,7185.00, 0.78
322.50,5680.00,7072.00, 0.80
323.00,5679.00,7186.00, 0.79
323.50,5739.00,6987.00, 0.82
324.00,5739.00,7179.00, 0.80
324.50,6006.00,6969.00, 0.86
325.00,5770.00,7085.00, 0.81
325.50,5604.00,7213.00, 0.78
326.00,5732.00,7095.00, 0.81
326.50,5705.00,7037.00, 0.81
327.00,5824.00,7255.00, 0.80
327.50,5741.00,7160.00, 0.80
328.00,5857.00,7227.00, 0.81
328.50,5743.00,7173.00, 0.80
329.00,5847.00,6980.00, 0.84
329.50,5684.00,7271.00, 0.78
330.00,5722.00,7170.00, 0.80
330.50,5623.00,7221.00, 0.78
331.00,5767.00,7100.00, 0.81
331.50,5725.00,7079.00, 0.81
332.00,5882.00,7120.00, 0.83
332.50,5786.00,7132.00, 0.81
333.00,5741.00,7259.00, 0.79
333.50,5900.00,7131.00, 0.83
334.00,5896.00,7203.00, 0.82
334.50,5729.00,7278.00, 0.79
335.00,5858.00,7150.00, 0.82
335.50,5725.00,7164.00, 0.80
336.00,5768.00,7112.00, 0.81
336.50,5852.00,7153.00, 0.82
337.00,5967.00,7259.00, 0.82
337.50,5840.00,7171.00, 0.81
338.00,5885.00,7178.00, 0.82
338.50,5766.00,7293.00, 0.79
339.00,5754.00,7215.00, 0.80
339.50,6041.00,7234.00, 0.84
340.00,5905.00,7182.00, 0.82
340.50,5899.00,7161.00, 0.82
341.00,5955.00,7073.00, 0.84
341.50,5854.00,7337.00, 0.80
342.00,6001.00,7296.00, 0.82
342.50,5793.00,7289.00, 0.79
343.00,6062.00,7383.00, 0.82
343.50,5867.00,7227.00, 0.81
344.00,5865.00,7307.00, 0.80
