Date/Time,07_02_19,11:33,
Operator,Felix Weihs,,
Consignment Number,,,
Sample Type,Other,,
Protocol,Sample,,
Temperature,28.0,,
Results,,,
Time,Green,Blue,Ratio
133.00,944.00,1318.00, 0.72
133.50,894.00,1303.00, 0.69
134.00,951.00,1319.00, 0.72
134.50,945.00,1290.00, 0.73
135.00,950.00,1336.00, 0.71
135.50,978.00,1277.00, 0.77
136.00,963.00,1341.00, 0.72
136.50,969.00,1346.00, 0.72
137.00,868.00,1284.00, 0.68
137.50,1008.00,1244.00, 0.81
138.00,974.00,1295.00, 0.75
138.50,995.00,1298.00, 0.77
139.00,906.00,1309.00, 0.69
139.50,933.00,1262.00, 0.74
140.00,966.00,1316.00, 0.73
140.50,981.00,1355.00, 0.72
141.00,957.00,1328.00, 0.72
141.50,943.00,1233.00, 0.76
142.00,964.00,1311.00, 0.74
142.50,961.00,1415.00, 0.68
143.00,935.00,1274.00, 0.73
143.50,952.00,1262.00, 0.75
144.00,885.00,1303.00, 0.68
144.50,963.00,1292.00, 0.75
145.00,942.00,1279.00, 0.74
145.50,958.00,1353.00, 0.71
146.00,928.00,1413.00, 0.66
146.50,957.00,1320.00, 0.72
147.00,980.00,1337.00, 0.73
147.50,1041.00,1334.00, 0.78
148.00,917.00,1382.00, 0.66
148.50,947.00,1350.00, 0.70
149.00,952.00,1235.00, 0.77
149.50,940.00,1300.00, 0.72
150.00,1010.00,1247.00, 0.81
150.50,969.00,1360.00, 0.71
151.00,874.00,1319.00, 0.66
151.50,922.00,1363.00, 0.68
152.00,936.00,1398.00, 0.67
152.50,940.00,1325.00, 0.71
153.00,1000.00,1322.00, 0.76
153.50,992.00,1367.00, 0.73
154.00,950.00,1398.00, 0.68
154.50,930.00,1368.00, 0.68
155.00,986.00,1411.00, 0.70
155.50,982.00,1343.00, 0.73
156.00,1009.00,1420.00, 0.71
156.50,1005.00,1392.00, 0.72
157.00,1071.00,1319.00, 0.81
157.50,991.00,1407.00, 0.70
158.00,1033.00,1420.00, 0.73
158.50,1004.00,1531.00, 0.66
159.00,1025.00,1407.00, 0.73
159.50,1034.00,1544.00, 0.67
160.00,1017.00,1502.00, 0.68
160.50,1119.00,1505.00, 0.74
161.00,1087.00,1528.00, 0.71
161.50,1066.00,1440.00, 0.74
162.00,1152.00,1507.00, 0.76
162.50,1099.00,1544.00, 0.71
163.00,1088.00,1568.00, 0.69
163.50,1154.00,1586.00, 0.73
164.00,1171.00,1619.00, 0.72
164.50,1115.00,1589.00, 0.70
165.00,1148.00,1616.00, 0.71
165.50,1176.00,1576.00, 0.75
166.00,1167.00,1611.00, 0.72
166.50,1236.00,1754.00, 0.70
167.00,1254.00,1740.00, 0.72
167.50,1293.00,1751.00, 0.74
168.00,1303.00,1778.00, 0.73
168.50,1275.00,1740.00, 0.73
169.00,1299.00,1686.00, 0.77
169.50,1295.00,1804.00, 0.72
170.00,1342.00,1928.00, 0.70
170.50,1304.00,1869.00, 0.70
171.00,1360.00,1954.00, 0.70
171.50,1409.00,1975.00, 0.71
172.00,1422.00,2021.00, 0.70
172.50,1444.00,1999.00, 0.72
173.00,1553.00,2097.00, 0.74
173.50,1502.00,2093.00, 0.72
174.00,1449.00,2167.00, 0.67
174.50,1625.00,2149.00, 0.76
175.00,1572.00,2208.00, 0.71
175.50,1531.00,2330.00, 0.66
176.00,1669.00,2287.00, 0.73
176.50,1681.00,2274.00, 0.74
177.00,1658.00,2346.00, 0.71
177.50,1738.00,2412.00, 0.72
178.00,1771.00,2524.00, 0.70
178.50,1780.00,2404.00, 0.74
179.00,1876.00,2510.00, 0.75
179.50,1990.00,2548.00, 0.78
180.00,1902.00,2691.00, 0.71
180.50,2026.00,2714.00, 0.75
181.00,2047.00,2789.00, 0.73
181.50,2133.00,2842.00, 0.75
182.00,2125.00,2835.00, 0.75
182.50,2139.00,2795.00, 0.77
183.00,2165.00,2885.00, 0.75
183.50,2268.00,2968.00, 0.76
184.00,2250.00,3039.00, 0.74
184.50,2391.00,3240.00, 0.74
185.00,2241.00,3152.00, 0.71
185.50,2402.00,3303.00, 0.73
186.00,2417.00,3241.00, 0.75
186.50,2413.00,3352.00, 0.72
187.00,2504.00,3433.00, 0.73
187.50,2611.00,3497.00, 0.75
188.00,2618.00,3415.00, 0.77
188.50,2646.00,3663.00, 0.72
189.00,2635.00,3666.00, 0.72
189.50,2654.00,3735.00, 0.71
190.00,2821.00,3764.00, 0.75
190.50,2738.00,3757.00, 0.73
191.00,2838.00,3872.00, 0.73
191.50,2875.00,3908.00, 0.74
192.00,3042.00,3959.00, 0.77
192.50,3057.00,4079.00, 0.75
193.00,3142.00,4097.00, 0.77
193.50,3177.00,4096.00, 0.78
194.00,3233.00,4276.00, 0.76
194.50,3197.00,4321.00, 0.74
195.00,3248.00,4378.00, 0.74
195.50,3281.00,4543.00, 0.72
196.00,3230.00,4429.00, 0.73
196.50,3390.00,4559.00, 0.74
197.00,3461.00,4475.00, 0.77
197.50,3570.00,4668.00, 0.76
198.00,3472.00,4697.00, 0.74
198.50,3613.00,4750.00, 0.76
199.00,3603.00,4837.00, 0.74
199.50,3742.00,4934.00, 0.76
200.00,3615.00,4989.00, 0.72
200.50,3776.00,5053.00, 0.75
201.00,3833.00,5243.00, 0.73
201.50,3729.00,5119.00, 0.73
202.00,3886.00,5166.00, 0.75
202.50,3883.00,5287.00, 0.73
203.00,3945.00,5178.00, 0.76
203.50,4021.00,5500.00, 0.73
204.00,4068.00,5521.00, 0.74
204.50,4223.00,5709.00, 0.74
205.00,4113.00,5582.00, 0.74
205.50,4191.00,5499.00, 0.76
206.00,4254.00,5693.00, 0.75
206.50,4306.00,5753.00, 0.75
207.00,4265.00,5800.00, 0.74
207.50,4265.00,5838.00, 0.73
208.00,4543.00,5924.00, 0.77
208.50,4431.00,5923.00, 0.75
209.00,4468.00,6147.00, 0.73
209.50,4543.00,6026.00, 0.75
210.00,4666.00,6163.00, 0.76
210.50,4604.00,6301.00, 0.73
211.00,4673.00,6385.00, 0.73
211.50,4677.00,6569.00, 0.71
212.00,4771.00,6559.00, 0.73
212.50,4745.00,6530.00, 0.73
213.00,4792.00,6462.00, 0.74
213.50,4860.00,6478.00, 0.75
214.00,4860.00,6579.00, 0.74
214.50,5028.00,6740.00, 0.75
215.00,4853.00,6759.00, 0.72
215.50,4985.00,6898.00, 0.72
216.00,5021.00,6789.00, 0.74
216.50,5074.00,6923.00, 0.73
217.00,5114.00,6925.00, 0.74
217.50,4990.00,7032.00, 0.71
218.00,5209.00,7103.00, 0.73
218.50,5268.00,7071.00, 0.75
219.00,5279.00,7260.00, 0.73
219.50,5353.00,7232.00, 0.74
220.00,5338.00,7421.00, 0.72
220.50,5297.00,7399.00, 0.72
221.00,5322.00,7408.00, 0.72
221.50,5394.00,7388.00, 0.73
222.00,5519.00,7544.00, 0.73
222.50,5573.00,7610.00, 0.73
223.00,5531.00,7466.00, 0.74
223.50,5507.00,7602.00, 0.72
224.00,5602.00,7661.00, 0.73
224.50,5615.00,7757.00, 0.72
225.00,5649.00,7772.00, 0.73
225.50,5612.00,7779.00, 0.72
226.00,5530.00,7790.00, 0.71
226.50,5785.00,7802.00, 0.74
227.00,5734.00,8074.00, 0.71
227.50,5792.00,8032.00, 0.72
228.00,5860.00,7885.00, 0.74
228.50,5815.00,8135.00, 0.71
229.00,5879.00,8234.00, 0.71
229.50,5906.00,8351.00, 0.71
230.00,5952.00,8259.00, 0.72
230.50,5944.00,8444.00, 0.70
231.00,5984.00,8100.00, 0.74
231.50,5930.00,8438.00, 0.70
232.00,6165.00,8421.00, 0.73
232.50,6069.00,8499.00, 0.71
233.00,6074.00,8658.00, 0.70
233.50,6044.00,8682.00, 0.70
234.00,6093.00,8719.00, 0.70
234.50,6173.00,8723.00, 0.71
235.00,6128.00,8789.00, 0.70
235.50,6227.00,8641.00, 0.72
236.00,6217.00,8823.00, 0.70
236.50,6178.00,8768.00, 0.70
237.00,6286.00,8784.00, 0.72
237.50,6350.00,8928.00, 0.71
238.00,6340.00,9028.00, 0.70
238.50,6324.00,8977.00, 0.70
239.00,6363.00,9042.00, 0.70
239.50,6435.00,9121.00, 0.71
240.00,6345.00,9276.00, 0.68
240.50,6492.00,9030.00, 0.72
241.00,6524.00,9214.00, 0.71
241.50,6419.00,9266.00, 0.69
242.00,6670.00,9318.00, 0.72
242.50,6463.00,9366.00, 0.69
243.00,6579.00,9214.00, 0.71
243.50,6514.00,9328.00, 0.70
244.00,6692.00,9486.00, 0.71
244.50,6603.00,9459.00, 0.70
245.00,6633.00,9405.00, 0.71
245.50,6723.00,9600.00, 0.70
246.00,6517.00,9569.00, 0.68
246.50,6602.00,9641.00, 0.68
247.00,6671.00,9543.00, 0.70
247.50,6645.00,9770.00, 0.68
248.00,6824.00,9537.00, 0.72
248.50,6807.00,10001.00, 0.68
249.00,6867.00,9870.00, 0.70
249.50,6903.00,9774.00, 0.71
250.00,6823.00,10007.00, 0.68
250.50,6740.00,9972.00, 0.68
251.00,6787.00,10061.00, 0.67
251.50,6770.00,9963.00, 0.68
252.00,6953.00,10052.00, 0.69
252.50,6838.00,9968.00, 0.69
253.00,6937.00,9972.00, 0.70
253.50,7027.00,10156.00, 0.69
254.00,7076.00,10067.00, 0.70
254.50,6989.00,10344.00, 0.68
255.00,6879.00,10079.00, 0.68
255.50,6899.00,9996.00, 0.69
256.00,6941.00,10216.00, 0.68
256.50,6967.00,10221.00, 0.68
257.00,6914.00,10346.00, 0.67
257.50,6923.00,10206.00, 0.68
258.00,6945.00,10352.00, 0.67
258.50,7151.00,10418.00, 0.69
259.00,7027.00,10569.00, 0.66
259.50,7078.00,10455.00, 0.68
260.00,7124.00,10644.00, 0.67
260.50,7147.00,10471.00, 0.68
261.00,7182.00,10449.00, 0.69
261.50,7121.00,10725.00, 0.66
262.00,7116.00,10747.00, 0.66
262.50,7221.00,10746.00, 0.67
263.00,7144.00,10696.00, 0.67
263.50,7194.00,10802.00, 0.67
264.00,7038.00,10563.00, 0.67
264.50,7145.00,10828.00, 0.66
265.00,7014.00,10796.00, 0.65
265.50,7209.00,10849.00, 0.66
266.00,7141.00,11025.00, 0.65
266.50,7421.00,10996.00, 0.67
267.00,7177.00,10937.00, 0.66
267.50,7107.00,10912.00, 0.65
268.00,7244.00,10786.00, 0.67
268.50,7255.00,11121.00, 0.65
269.00,7254.00,11173.00, 0.65
269.50,7194.00,11012.00, 0.65
270.00,7148.00,11046.00, 0.65
270.50,7301.00,11057.00, 0.66
271.00,7252.00,11349.00, 0.64
271.50,7339.00,10971.00, 0.67
272.00,7240.00,11048.00, 0.66
272.50,7302.00,11404.00, 0.64
273.00,7343.00,11136.00, 0.66
273.50,7269.00,11332.00, 0.64
274.00,7323.00,11086.00, 0.66
274.50,7441.00,11287.00, 0.66
275.00,7370.00,11414.00, 0.65
275.50,7247.00,11260.00, 0.64
276.00,7470.00,11279.00, 0.66
276.50,7313.00,11279.00, 0.65
277.00,7360.00,11464.00, 0.64
277.50,7287.00,11553.00, 0.63
278.00,7355.00,11756.00, 0.63
278.50,7308.00,11387.00, 0.64
279.00,7367.00,11380.00, 0.65
279.50,7403.00,11499.00, 0.64
280.00,7259.00,11536.00, 0.63
280.50,7250.00,11315.00, 0.64
281.00,7212.00,11292.00, 0.64
281.50,7388.00,11470.00, 0.64
282.00,7362.00,11444.00, 0.64
282.50,7417.00,11555.00, 0.64
283.00,7475.00,11733.00, 0.64
283.50,7225.00,11674.00, 0.62
284.00,7352.00,11628.00, 0.63
284.50,7352.00,11617.00, 0.63
285.00,7319.00,11746.00, 0.62
285.50,7568.00,11776.00, 0.64
286.00,7371.00,11809.00, 0.62
286.50,7477.00,11567.00, 0.65
287.00,7403.00,11771.00, 0.63
287.50,7465.00,11814.00, 0.63
288.00,7506.00,11895.00, 0.63
288.50,7528.00,11880.00, 0.63
289.00,7365.00,11795.00, 0.62
289.50,7474.00,12026.00, 0.62
290.00,7402.00,11558.00, 0.64
290.50,7441.00,11888.00, 0.63
291.00,7233.00,12008.00, 0.60
291.50,7472.00,11858.00, 0.63
292.00,7380.00,12013.00, 0.61
292.50,7400.00,11927.00, 0.62
293.00,7456.00,11832.00, 0.63
293.50,7489.00,11965.00, 0.63
294.00,7329.00,12032.00, 0.61
294.50,7430.00,11987.00, 0.62
295.00,7383.00,11929.00, 0.62
295.50,7464.00,12041.00, 0.62
296.00,7627.00,11936.00, 0.64
296.50,7447.00,12010.00, 0.62
297.00,7400.00,12154.00, 0.61
297.50,7306.00,12236.00, 0.60
298.00,7404.00,11831.00, 0.63
298.50,7474.00,12085.00, 0.62
299.00,7357.00,12145.00, 0.61
299.50,7665.00,12100.00, 0.63
300.00,7505.00,12195.00, 0.62
300.50,7493.00,12192.00, 0.61
301.00,7541.00,12071.00, 0.62
301.50,7400.00,12164.00, 0.61
302.00,7570.00,12107.00, 0.63
302.50,7462.00,12202.00, 0.61
303.00,7371.00,12081.00, 0.61
303.50,7437.00,12396.00, 0.60
304.00,7395.00,12241.00, 0.60
304.50,7387.00,12059.00, 0.61
305.00,7274.00,12324.00, 0.59
305.50,7308.00,12276.00, 0.60
306.00,7285.00,12438.00, 0.59
306.50,7461.00,12323.00, 0.61
307.00,7331.00,12183.00, 0.60
307.50,7312.00,12310.00, 0.59
308.00,7289.00,12442.00, 0.59
308.50,7336.00,12282.00, 0.60
309.00,7394.00,12329.00, 0.60
309.50,7386.00,12454.00, 0.59
310.00,7372.00,12442.00, 0.59
310.50,7356.00,12403.00, 0.59
311.00,7321.00,12332.00, 0.59
311.50,7424.00,12428.00, 0.60
312.00,7299.00,12334.00, 0.59
312.50,7434.00,12593.00, 0.59
313.00,7411.00,12254.00, 0.60
313.50,7388.00,12428.00, 0.59
314.00,7428.00,12423.00, 0.60
314.50,7353.00,12471.00, 0.59
315.00,7349.00,12676.00, 0.58
315.50,7485.00,12432.00, 0.60
316.00,7610.00,12573.00, 0.61
316.50,7492.00,12556.00, 0.60
317.00,7400.00,12683.00, 0.58
317.50,7376.00,12369.00, 0.60
318.00,7228.00,12388.00, 0.58
318.50,7433.00,12424.00, 0.60
319.00,7211.00,12277.00, 0.59
319.50,7487.00,12525.00, 0.60
320.00,7505.00,12659.00, 0.59
320.50,7320.00,12573.00, 0.58
321.00,7361.00,12390.00, 0.59
321.50,7382.00,12396.00, 0.60
322.00,7383.00,12684.00, 0.58
322.50,7361.00,12536.00, 0.59
323.00,7421.00,12564.00, 0.59
323.50,7456.00,12581.00, 0.59
324.00,7406.00,12738.00, 0.58
324.50,7404.00,12827.00, 0.58
325.00,7354.00,12516.00, 0.59
325.50,7304.00,12610.00, 0.58
326.00,7379.00,12309.00, 0.60
326.50,7238.00,12593.00, 0.57
327.00,7232.00,12854.00, 0.56
327.50,7180.00,12726.00, 0.56
328.00,7335.00,12770.00, 0.57
328.50,7337.00,12709.00, 0.58
329.00,7393.00,12732.00, 0.58
329.50,7339.00,12829.00, 0.57
330.00,7206.00,12524.00, 0.58
330.50,7268.00,12841.00, 0.57
331.00,7404.00,12619.00, 0.59
331.50,7210.00,12569.00, 0.57
332.00,7365.00,12731.00, 0.58
332.50,7305.00,12741.00, 0.57
333.00,7389.00,12888.00, 0.57
333.50,7280.00,12678.00, 0.57
334.00,7164.00,12579.00, 0.57
334.50,7280.00,12876.00, 0.57
335.00,7173.00,12921.00, 0.56
335.50,7407.00,12870.00, 0.58
336.00,7235.00,12891.00, 0.56
336.50,7312.00,12740.00, 0.57
337.00,7514.00,12624.00, 0.60
337.50,7443.00,12808.00, 0.58
338.00,7216.00,12765.00, 0.57
338.50,7210.00,12858.00, 0.56
339.00,7289.00,12984.00, 0.56
339.50,7051.00,12717.00, 0.55
340.00,7300.00,12808.00, 0.57
340.50,7103.00,12809.00, 0.55
341.00,7226.00,12777.00, 0.57
341.50,7313.00,12815.00, 0.57
342.00,7385.00,12952.00, 0.57
342.50,7169.00,12876.00, 0.56
343.00,7067.00,12922.00, 0.55
343.50,7307.00,12988.00, 0.56
344.00,7220.00,12815.00, 0.56
344.50,7205.00,13048.00, 0.55
345.00,7111.00,12852.00, 0.55
